"y" "temp" "elev" "forest"
"56" 0 18.2139436308305 1128.21161784983 0.706543037494647
"57" 0 14.3316838662345 1420.02603197407 0.571995525627126
"58" 0 17.8314349990979 1256.26109994588 0.843540312832676
"59" 1 20.0812804594593 1120.00182756756 0.836815078633248
"60" 1 21.513918311228 1018.71009867368 0.798990086752227
"61" 1 18.5078666865666 1220.347001194 0.82219454328468
"62" 1 19.8258556036672 1128.67633622003 0.77513861745254
"63" 1 18.9391801495643 1115.22580897386 0.644170208383935
"64" 1 20.0242905628512 1029.08243377107 0.681104876938672
"65" 0 17.9940856013315 1203.52013607989 0.641850026762183
"66" 0 19.5293579344654 1062.63647606793 0.640662245514152
"67" 1 20.3810876195912 1022.24025717547 0.66517098623388
"68" 0 16.596765992203 1402.68095953218 0.750335870457666
"69" 1 21.6902707697204 1081.79124618323 0.843799155479838
"70" 0 14.7166805152996 1435.87583091798 0.524880582175164
"71" 0 18.107432756203 1227.82096537218 0.83785329059086
"72" 0 18.0947509828556 1180.06005897133 0.703400929934064
"73" 0 16.2083328270905 1355.62496962543 0.590797930770751
"74" 0 17.1533053788471 1276.07332273083 0.719743425503771
"75" 0 16.0072254762016 1306.0585285721 0.499977614209187
"76" 0 16.038980184232 1316.71381105392 0.484490762399171
"77" 0 15.9393098579209 1322.23359147525 0.523382213446734
"78" 1 19.9704229213758 1160.85037528255 0.897566248690977
"79" 1 20.3390668232405 1031.71900939443 0.629695222951466
"80" 0 15.6228443105797 1438.99565863478 0.685839044223564
"81" 1 21.7131819978448 1062.91591987069 0.857418967164266
"82" 0 16.3596446647861 1222.95367988717 0.553642053844636
"83" 1 19.3944363440971 1137.79118064583 0.803678324529335
"84" 0 16.9304268455697 1290.70061073418 0.754537258609323
"85" 0 16.4500031900524 1307.62519140314 0.61742068709966
"86" 0 16.2231605139957 1363.26463083974 0.820583483133979
"87" 1 16.3865012716033 1327.8150762962 0.641357412236804
"88" 0 15.3063632678172 1415.50679606903 0.688507426467887
"89" 0 14.2697216322878 1380.05829793727 0.588613173636004
"90" 0 19.0546454098924 1196.15372459355 0.701410099289466
"91" 0 17.5869787671032 1316.34372602619 0.79357297175899
"92" 1 19.6768671526146 1135.23702915687 0.768416177924225
"93" 0 17.426062477523 1308.43874865138 0.69983567474424
"94" 0 16.1073932461383 1425.8185947683 0.753700410136384
"96" 0 15.65990850929 1437.9695105574 0.685193211704416
"97" 0 13.9925105192637 1416.42563115582 0.56631994752915
"99" 0 16.8373454146972 1291.11572488183 0.60717746640431
"100" 0 19.8982955060621 1009.77273036373 0.655435814633495
"101" 1 19.7179160720781 1152.44996432469 0.832679800091595
"103" 0 16.8492174695728 1301.32804817437 0.648885274671058
"104" 0 15.7356284510724 1393.51270706434 0.607297717389691
"105" 1 17.3255649356067 1369.6588961364 0.843983335877211
"106" 1 19.7950285151267 1186.5767109076 0.837647119865689
"107" 1 20.6319939208553 1013.54463525132 0.713676371922813
"108" 0 15.7022481136547 1437.50988681928 0.675157651520831
"109" 1 18.5149778979436 1204.02367387662 0.659317374597692
"110" 0 16.0702498408773 1426.83999045264 0.858688264501317
"112" 0 15.5817839871532 1308.53203922919 0.550502452826669
"113" 0 18.1392188717102 1109.72813230261 0.67097069944476
"114" 0 15.6286571603858 1379.09442962315 0.610751822384842
"115" 1 20.2477951326853 1031.24270796112 0.635308180474392
"116" 0 15.3259854196547 1410.18412517928 0.728579332449107
"117" 1 21.1264026431758 1084.95915859055 0.722268754066307
"118" 1 20.7248430399316 1022.1155823959 0.761199649208105
"119" 0 15.7889082948836 1354.20949769301 0.711547783438637
"120" 0 15.078665196971 1356.84491181826 0.598386934055051
"121" 0 15.2188095491126 1409.25357294676 0.680980750732817
"122" 1 19.9624662486283 1105.8729749177 0.762502551730808
"123" 1 20.2849209389899 1057.22025633939 0.745351244269941
"124" 1 19.4804794329035 1115.95376597421 0.566164627178983
"125" 1 18.5977488022417 1220.9899281345 0.771692212145282
"126" 0 18.4034185257147 1202.33011154288 0.745735317590397
"127" 1 20.0959892086573 1089.13435251944 0.780684097752107
"128" 1 19.0723046218395 1159.46327731037 0.753697523278652
"129" 0 18.9813580320297 1227.50648192178 0.798907267867285
"130" 1 19.5823045799394 1124.81327479636 0.85388448497891
"131" 1 19.3839053841532 1124.15932304919 0.707370580064297
"132" 0 15.4217020271685 1383.67712163011 0.654350305573511
"133" 0 18.3570508055951 1251.29804833571 0.695388571690064
"135" 0 15.3551310667067 1401.4328640024 0.609093805186141
"136" 1 20.5130698624019 1045.90919174411 0.817302760267574
"137" 0 15.5603501505966 1395.99600903579 0.67918053117401
"138" 0 18.6057943311535 1222.72265986921 0.727087777110334
"140" 0 17.4546597282988 1267.90458369793 0.741445304673624
"141" 1 17.2112312328936 1370.54887397362 0.839844468223794
"142" 1 19.5215195841326 1206.91617504796 0.779756347219347
"143" 0 18.9539534328534 1124.3622059712 0.601476002601011
"144" 0 15.7032437640262 1401.06962584157 0.703167217075986
"145" 0 16.1705713585035 1369.60928151021 0.745202425989179
"147" 0 17.1513351078215 1227.20510646929 0.774982335245976
"149" 0 19.4099291205287 1148.22074723172 0.691774997960191
"150" 0 17.4494991647693 1371.34494988616 0.823593363089498
"152" 1 17.7463570818948 1265.90642491368 0.782211418662185
"153" 0 17.2818030764198 1315.78318458519 0.730296373616267
"154" 0 15.8998541772189 1451.61625063314 0.815653902097289
"155" 0 15.1578464144002 1398.84578486401 0.545889887729186
"156" 1 19.6479130012791 1180.24978007675 0.851397867113215
"157" 1 21.359589835057 1026.70039010342 0.790351883697651
"158" 0 17.0817762783643 1277.53157670186 0.724173307899432
"159" 0 15.8745880377255 1292.10028226353 0.590540971707955
"160" 0 15.5024522526932 1367.27213516159 0.730966499861538
"162" 0 15.5928441473246 1422.94564883947 0.720397138877083
"163" 1 20.4696269199326 1023.05261519595 0.828713467407741
"164" 1 19.2451208582792 1045.08225149675 0.529530495278174
"165" 0 16.6943630776342 1357.03678465805 0.819499064602639
"166" 1 19.5316898651344 1222.27639190806 0.832033531297114
"167" 0 15.1724733868025 1360.97340320815 0.54952450866926
"168" 0 15.078352239836 1359.57613439016 0.588040870086934
"169" 1 19.1898545250376 1190.26627150225 0.840368724715743
"170" 0 20.0404788841989 1076.80373305193 0.647406653394736
"171" 0 17.8232578784597 1191.27047270758 0.652203526955405
"172" 0 15.4322129404301 1439.5577764258 0.687234691398347
"173" 1 16.6306629117716 1333.7147747063 0.780707773494536
"174" 1 18.178934229268 1276.11105375608 0.861889048903627
"175" 0 18.8142899144956 1125.48239486974 0.578042445831489
"176" 1 16.7288617414974 1346.35670448984 0.858910422492735
"177" 1 19.9331319785507 1112.11291871304 0.813337866128515
"178" 1 20.7521815741506 1070.00589444904 0.77361344265303
"180" 0 16.9728973602385 1322.49884161431 0.69921543896739
"181" 0 16.6215120367232 1307.4157222034 0.67135830388548
"182" 0 18.302061252604 1202.49867515624 0.736506608572891
"183" 1 20.3219866631706 1054.94419979024 0.712823198508022
"185" 1 19.4139436688806 1070.96162013284 0.657834752789473
"186" 1 17.2402081414975 1219.78748848985 0.735147736637098
"187" 1 20.0585140559298 1061.63584335579 0.777564101272982
"188" 1 21.2038945769005 1012.10867461403 0.800410904484858
"189" 1 19.231849855231 1142.28599131386 0.737363793955652
"190" 0 16.0949906716417 1446.3244402985 0.803804322089312
"191" 1 21.3636870561323 1016.94622336794 0.747179675498828
"192" 0 18.8512713835758 1067.95128301455 0.617903269660533
"193" 1 19.6762203052256 1171.19821831354 0.830042975589474
"194" 1 20.7199442807342 1010.32165684405 0.687249754956084
"195" 0 19.7811198940274 1027.24219364165 0.638611720926296
"197" 0 18.2926184654455 1196.43210792673 0.586500405149834
"198" 0 17.3812818420984 1187.00191052591 0.590493743585332
"199" 0 17.7927491936458 1138.18995161875 0.556638390396493
"200" 0 16.3740265815788 1271.81659489473 0.625806345990856
"201" 1 19.8249963799048 1103.37478279429 0.633279762501536
"202" 0 16.4492195526515 1320.82817315909 0.59135094947676
"203" 1 19.5610179966024 1183.78607979615 0.784773826297137
"204" 1 17.0993496486448 1317.33597891869 0.715166600270052
"205" 0 15.4352989918593 1386.74293951156 0.512350787472256
"206" 0 16.9407955169719 1245.82273101832 0.631207057156295
"207" 1 19.9900012929814 1060.52507757888 0.734807547277211
"208" 0 16.466375228244 1386.35751369464 0.771845860643622
"209" 0 16.0081330414729 1400.11298248837 0.673192232316616
"210" 1 18.9175367558811 1148.42720535287 0.687282608226829
"211" 0 15.6794595653971 1407.14257392383 0.740990202777297
"212" 1 18.96617370369 1189.8454222214 0.805976691422588
"213" 1 17.0746449995584 1377.35369997351 0.812825478991494
"214" 0 16.5430875467502 1345.71025280501 0.734914957794608
"215" 1 21.0793381068145 1033.38528640887 0.853211580611337
"216" 1 20.1873888971298 1026.36833382779 0.580171589302623
"217" 1 19.7571791297842 1168.55574778705 0.840430455112518
"219" 0 16.9271840938908 1251.25604563345 0.532337949019891
"220" 0 17.9571326736772 1272.80296042063 0.810031890189311
"221" 0 19.0912608730424 1123.60065238255 0.719092991111517
"222" 1 20.6325471264146 1081.57782758488 0.75233778875815
"223" 0 16.1133507147269 1272.67604288362 0.567596922748565
"224" 1 19.9189185742714 1111.51011445628 0.67611540192357
"225" 0 15.8455567987808 1360.60840792685 0.619974921989821
"226" 0 18.6389255088301 1171.71053052981 0.690091343768288
"227" 0 21.2514363536501 1035.96118121901 0.765710073329483
"228" 1 20.6565578262046 1035.01846957228 0.711827140542675
"229" 0 17.456271966464 1358.75131798784 0.706928714571572
"230" 0 18.1981596895532 1234.76458137319 0.692393790559909
"231" 0 17.2721591916904 1325.20455150143 0.829965743666865
"232" 1 20.1687719043742 997.751314262453 0.727592721199429
"233" 0 15.5012734582701 1380.20140749621 0.557672760463055
"234" 1 18.541869749941 1251.63718499646 0.884042553794571
"235" 1 21.0052504628158 1093.94002776895 0.825992035475755
"236" 0 16.6853901799648 1375.24841079789 0.78007944195109
"237" 1 18.487765325828 1129.39091954968 0.652171433637418
"238" 1 20.0052076777796 1097.93746066678 0.816778461641863
"239" 0 16.7724529783175 1427.97217869905 0.830563619138196
"240" 0 15.884147980017 1324.92387880102 0.728616037489963
"241" 0 14.7943839621818 1387.28803773091 0.549326447157741
"242" 0 19.3828793132938 1117.34775879763 0.694177472522541
"243" 0 16.7284899638668 1365.33439783201 0.720756365314162
"244" 0 15.6286141210274 1412.59184726165 0.832033473292947
"245" 1 20.8577260671557 1049.33856402934 0.756537571774312
"247" 1 18.5863048828549 1181.30329297129 0.80866870833467
"248" 0 16.2719322490723 1340.19093494434 0.760503978587542
"249" 1 16.7866791122253 1371.82574673352 0.774736988028098
"250" 0 14.7390029189163 1442.96517513498 0.60944763280737
"251" 0 15.6942688556296 1344.53113133777 0.594231844529859
"252" 1 20.6785033004129 1042.58519802478 0.742679825204965
"253" 0 15.5019924090491 1341.74454454295 0.586453900125752
"254" 1 19.1772496090086 1199.25997654052 0.805812893723059
"255" 0 19.8371771886189 1085.35563131714 0.75598376221698
"256" 1 19.636834891351 1094.33509348106 0.715073683557946
"257" 0 17.6865856774551 1278.5701406473 0.861219638485814
"258" 0 14.7833576095273 1424.37645657164 0.582758722485278
"259" 1 20.2794322551704 1071.89093531023 0.818303551199268
"260" 0 19.6623292101909 1111.86475261146 0.579305123773578
"261" 0 19.4149035117121 1067.01921070273 0.583698201322706
"262" 1 16.7789567772061 1395.86240663236 0.861338754712261
"263" 1 21.4535013451334 1028.585080708 0.747143179534532
"264" 1 19.7423601649586 1195.41660989752 0.878444123361202
"265" 0 16.4855523123136 1235.75813873882 0.540263370708504
"266" 0 16.9431467041372 1287.96380224823 0.574957342090742
"267" 0 18.1375797277682 1152.37978366609 0.695443435621917
"268" 0 15.9194367502122 1332.79120501273 0.758578434246916
"269" 0 17.8026570395862 1145.78442237517 0.528993679862152
"270" 0 18.8790543931269 1158.11826358762 0.617044502433345
"271" 1 16.8455447068323 1282.85768240994 0.768201750280187
"273" 0 18.9728903107408 1152.74841864445 0.733439557875453
"274" 0 18.4646858836036 1253.75615301621 0.814584814820729
"275" 1 18.7968647772241 1113.18688663345 0.668934846574629
"276" 1 19.3722170789866 1202.45802473919 0.830531803445393
"277" 0 16.4175850973635 1272.43010584181 0.626988388095357
"278" 1 17.3020197795136 1263.49618677082 0.797513866289868
"279" 1 19.6001869582046 1121.13621749228 0.762614652117392
"280" 0 18.7019223674779 1147.74034204867 0.608472033901011
"281" 0 17.3796596444105 1177.90457866463 0.510459455870868
"282" 0 15.6773526975683 1362.5161618541 0.828092257899773
"283" 0 17.4857500083712 1337.52000050227 0.793134403460206
"284" 0 15.8187179390453 1372.99807634272 0.664945999924442
"285" 1 18.9652849302236 1118.04209581342 0.560819936603951
"286" 0 17.0339321967729 1250.41093180637 0.724655478626592
"287" 1 18.1887785728783 1293.2017143727 0.8249892080048
"288" 0 18.1693321627487 1177.28492976492 0.680955179474776
"289" 0 20.4756088551859 1068.91153131115 0.728224069178063
"290" 0 17.9679122766189 1224.19973659713 0.717752299099099
"291" 1 18.7275519459407 1164.77811675644 0.7001316254066
"292" 0 17.5666961351526 1273.37676810916 0.81852633364316
"293" 0 18.4966142677141 1185.42185606284 0.672758484109113
"294" 0 16.6504316245321 1326.90089747193 0.639420519391525
"295" 1 19.4532853386246 1102.82212031747 0.506976845968248
"296" 1 21.4133138558359 1042.92383135016 0.714156290169019
"297" 0 16.4477194821541 1244.73816892925 0.470037672458838
"298" 0 15.7494465298551 1368.59179179131 0.626952360933782
"299" 0 20.2946283067879 1082.05269840727 0.74614979808294
"300" 0 15.8797838877677 1322.66203326606 0.529186602792926
"301" 1 18.8383771219229 1227.92762731537 0.774553824389285
"302" 1 20.7382625401737 1022.42075241042 0.698942923808801
"303" 0 18.5296227431897 1290.15236459138 0.765999959536262
"304" 0 16.7488690202243 1404.80714121346 0.720979135805172
"305" 1 19.1542492179165 1103.87995307499 0.757687702722616
"306" 1 19.8329175301886 1014.60005181132 0.632002366766724
"307" 1 19.5201809800323 1183.08585880194 0.884704828961587
"308" 1 18.6499290642121 1216.37074385272 0.795999895049563
"309" 0 17.577064436507 1249.99886619042 0.600252672111898
"310" 1 21.5343499583468 1037.93599750081 0.835477175542947
"311" 0 19.982833179834 1076.84499079004 0.618970551855467
"312" 0 14.6853393645633 1412.4953618738 0.503010228557865
"313" 0 16.5556655339042 1200.71493203425 0.523159852217276
"314" 1 19.7108353094041 1121.27511856425 0.817581173969382
"315" 0 17.6396121673462 1201.50173004077 0.609631194773858
"316" 0 18.8307510450037 1078.47006270022 0.59953275773685
"317" 1 19.7297772018392 1134.66163211035 0.600630383529082
"318" 1 19.3754721279009 1158.65332767405 0.827558562900317
"319" 0 15.7895036402331 1407.24521841399 0.724164234612624
"320" 1 20.298543057974 1094.03758347844 0.827382528063848
"321" 1 15.8574194942421 1417.57016965453 0.83623497252623
"322" 0 17.8779358457425 1218.80115074455 0.658251622968249
"323" 0 15.9442805029005 1372.53183017403 0.789141530099701
"324" 1 21.3660268923841 1032.08661354305 0.736236216824054
"325" 0 20.8076280865012 1035.83268519007 0.704269388434564
"326" 1 20.0464232459591 1137.66039475755 0.858562965890968
"327" 0 17.0305131075665 1351.95578645399 0.804875044755128
"328" 1 22.0712621225785 1027.65072735471 0.878042683071667
"329" 1 20.3356426017139 1080.76355610283 0.643661420465492
"330" 0 16.6903298833426 1277.29479300056 0.768791521042234
"331" 1 20.3722547560082 1131.46028536049 0.7722771104889
"333" 0 16.3080252770935 1279.35651662561 0.682806373442307
"334" 1 19.4698424439037 1233.06554663422 0.83952966224687
"335" 0 15.7103671306055 1356.49702783633 0.733569754579688
"336" 0 18.099923898392 1234.87043390352 0.749590077068539
"337" 0 17.6528225186013 1363.29435111608 0.780406999722469
"338" 0 15.7092009159364 1440.42705495618 0.785062083921951
"339" 0 17.3133328056526 1379.67496833916 0.822760045009097
"340" 0 16.1187106060847 1380.99763636508 0.707765057209093
"341" 0 15.5045901889397 1392.65041133638 0.695182242170472
"342" 1 20.1290456168562 1087.61773701137 0.818394044486657
"343" 0 18.8138112157586 1163.45367294552 0.777603713522314
"344" 1 19.5209680511209 1096.13308306725 0.657335511404555
"345" 1 18.5577815239349 1247.8418914361 0.817038136793714
"346" 0 14.8429335640622 1425.70101384373 0.63367257443331
"347" 0 14.6977127619332 1414.23776571599 0.511806553128334
"348" 1 20.1204875651955 1137.60425391173 0.758959520194068
"349" 0 16.1821307261696 1372.05284357018 0.732922234675757
"350" 0 20.9275530809574 1057.77818485745 0.808046275336378
"351" 1 19.7838121477796 1176.15372886677 0.839287096366784
"352" 0 15.0647928414962 1379.76257048977 0.560425411438156
"353" 0 19.1849472200238 1123.22183320143 0.748211098719015
"354" 1 20.7820292482486 993.296754894916 0.737583229247507
"355" 0 19.5103437553333 1152.74562532 0.858464066092618
"356" 0 18.4115206921071 1238.31624152643 0.764379784204543
"357" 0 16.0450796713629 1438.07978028177 0.765723837093191
"358" 0 16.1549936217846 1391.67461730708 0.806160941482926
"359" 0 17.3009526126726 1242.68215676035 0.695194035880675
"360" 0 16.4836904459075 1409.39642675445 0.773658592900002
"361" 1 20.1998586621346 1123.11651972808 0.826221538268556
"362" 0 20.1566134291058 1046.52180574635 0.64931325355219
"363" 0 15.4863529965492 1327.55617979295 0.646222094737783
"364" 1 20.0069878050471 1171.79426830283 0.85088769629523
"365" 0 19.102699803278 1118.28698819668 0.590140111921103
"366" 0 18.3529501260842 1203.55200756505 0.72518456672129
"367" 1 20.4030631802086 1072.55879081251 0.813066235381634
"368" 1 20.4831858710058 1033.36615226035 0.72767710872615
"369" 0 19.3930423731738 1107.45754239043 0.706458639788283
"370" 1 18.9103831917 1207.997991502 0.832113771131114
"371" 1 19.320177298779 1096.08563792674 0.675232892708963
"372" 0 17.8872000866017 1189.6070051961 0.570395318004672
"373" 1 16.4000702649193 1388.37921589516 0.814578421871824
"374" 1 18.449555302191 1208.84831813146 0.779816639063881
"375" 0 19.8876951761995 1109.13671057197 0.764982397806995
"376" 1 19.5586077042341 1034.14146225404 0.657743320751632
"377" 0 16.6437718290214 1237.00130974128 0.698997960459942
"378" 0 15.6692110572345 1406.52766343407 0.83799618933162
"379" 0 15.8726752743255 1417.98551645953 0.72810372896945
"380" 0 15.9415229594041 1300.36637756424 0.55915013570261
"381" 0 14.8256154270217 1426.4119256213 0.711407317351101
"382" 1 20.1429017062844 1090.94910237706 0.729108833879009
"383" 1 21.6333161475369 1056.62396885221 0.82152134196886
"384" 1 20.8160984313798 1044.59090588279 0.738725618140104
"385" 1 19.879097474865 1080.8708484919 0.789375063550245
"386" 1 21.2190089877034 1047.01553926221 0.848162755383207
"387" 0 16.0482585492013 1323.02051295208 0.490470527716908
"388" 0 17.1890093787999 1293.465562728 0.639866009663454
"389" 1 20.0008734257264 1021.92740554358 0.64632672577264
"390" 1 21.2349690251024 1000.72314150615 0.850392162038616
"391" 0 18.3945480976082 1256.29788585649 0.767880999935248
"392" 0 18.9769693393756 1081.74316036253 0.641537719964641
"393" 1 15.9564209201603 1406.51025520962 0.849997155117354
"394" 0 17.7075022250364 1188.07513350219 0.657859615368884
"395" 0 16.1392672442555 1267.73103465533 0.576231864668743
"396" 0 18.6167298226157 1186.12878935694 0.714024431022114
"397" 1 19.6812777602004 1139.00166561203 0.838819804123121
"398" 0 19.9163948107426 1023.60868864455 0.699699969551188
"400" 0 19.0586990471808 1221.89694283085 0.822448269565511
"401" 0 17.8623106732761 1110.61364039657 0.60403887220439
"402" 0 16.1051389767567 1372.1833386054 0.750418333892514
"403" 0 19.1269282173763 1156.49069304258 0.832845049867425
"404" 0 17.6074645302993 1254.32287181796 0.720961306168752
"405" 0 16.3531706062923 1313.31523637754 0.666139976763165
"406" 0 17.4822486362733 1267.8099181764 0.738900123614932
"407" 0 15.2726713457088 1321.48528074253 0.70784800337876
"408" 1 20.1669202550755 1092.89021530453 0.771655872051133
"409" 0 15.3665377481873 1389.61726489124 0.731704783641217
"410" 0 15.2003997732528 1435.89898639517 0.727322052009845
"411" 0 17.0880248737281 1411.15649242369 0.752905605445121
"412" 0 15.7638129942468 1384.95377965481 0.662535761762054
"413" 0 19.1344376862647 1168.69126117588 0.54022734527343
"414" 0 16.704881790915 1325.1679074549 0.777204202098431
"415" 0 18.4278972676764 1217.79883606059 0.832012444981758
"416" 1 18.8791616018882 1151.87469611329 0.775305644644669
"417" 1 18.072932596501 1271.50095579006 0.7560195954851
"418" 1 17.0653779147441 1332.54767488465 0.77627154555334
"419" 0 19.0743267215712 1032.83460329427 0.575124661989446
"420" 0 20.2824018512497 1047.81911107498 0.736278695943789
"421" 1 18.6195747955925 1076.79948773555 0.615291948765921
"422" 0 15.6356026458272 1435.76115874963 0.7243180075483
"423" 1 18.5555177217003 1208.70606330202 0.812566144071558
"424" 0 15.7408438823657 1300.57563294194 0.480591964458958
"425" 0 15.8589214642497 1348.66028785498 0.614365820765581
"427" 1 18.2200536001774 1163.07821601064 0.725455309972031
"428" 0 15.8215553113731 1408.41831868239 0.720606563687089
"429" 1 18.0766379934147 1249.72327960488 0.812345390704979
"430" 1 17.2739798447322 1364.06379068393 0.802242067635999
"431" 0 16.3432210516055 1393.46826309633 0.766707561388321
"432" 0 15.1004584573535 1340.15250744121 0.642740370798474
"433" 0 17.5701113889708 1206.08168333825 0.5575393121529
"434" 1 18.7268223229266 1190.23433937559 0.872157827846701
"435" 1 21.672122892663 999.702373559781 0.877869545828432
"436" 0 17.1361357141471 1304.04314284883 0.771782280973874
"437" 0 15.1251157620072 1412.88194572043 0.574316569571933
"438" 0 17.2776058694226 1216.78135216535 0.590153813041188
"439" 0 17.9673721191405 1115.41732714843 0.580340676564812
"440" 0 15.9380894190941 1327.16036514565 0.556267660786983
"441" 0 15.8097350539899 1391.2091032394 0.738842591727084
"442" 0 17.8654788332913 1235.55372999748 0.636380747816746
"443" 0 14.3827897663804 1435.84238598282 0.580847665277649
"444" 1 16.1858840780632 1451.02804468379 0.762215589046539
"445" 0 18.8526732268524 1141.28539361114 0.534575708263379
"446" 0 20.448585591066 1068.29013546396 0.713266937242898
"447" 0 14.8112526495305 1437.55015897183 0.663522741816625
"448" 1 20.4475268613744 1108.47661168246 0.827321709926428
"449" 0 17.6636822684209 1183.19593610526 0.60370644450271
"450" 0 17.1224060639818 1278.21936383891 0.766237335265727
