ID	Age	Age_c	ExposureRisk	Exposure_c	Disease
65	1.68703420284076	-0.312965797159237	0.335548128953886	-0.164451871046114	0
66	0.772763147665531	-1.22723685233447	0.31271728680455	-0.18728271319545	0
67	5.54397148066229	3.54397148066229	0.439445590721089	-0.0605544092789111	1
68	2.92404724389294	0.924047243892936	0.367688166070961	-0.132311833929039	0
69	2.56720269138317	0.567202691383172	0.358280191820404	-0.141719808179596	0
70	2.90125508372521	0.901255083725207	0.367084155717729	-0.132915844282271	0
71	3.53325699405915	1.53325699405915	0.383981469657515	-0.116018530342485	0
72	4.90001010725727	2.90001010725727	0.42144614030391	-0.0785538596960899	0
73	4.48073493808679	2.48073493808679	0.409835071859858	-0.090164928140142	0
74	3.60100002415678	1.60100002415678	0.385810215546415	-0.114189784453585	0
75	4.05094523604883	2.05094523604883	0.398036356822577	-0.101963643177423	1
76	2.55690175126115	0.556901751261146	0.358010187783433	-0.141989812216567	0
77	4.96424387842379	2.96424387842379	0.423233017812384	-0.0767669821876163	1
78	5.98028528648223	3.98028528648223	0.451735249500884	-0.048264750499116	1
79	1.70214010267704	-0.297859897322962	0.335932265269	-0.164067734731	0
80	5.44544172066264	3.44544172066264	0.436680000220464	-0.0633199997795361	0
81	1.85566792688788	-0.144332073112124	0.339848662307382	-0.160151337692618	0
82	1.99679493294703	-0.00320506705296975	0.343468157260161	-0.156531842739839	0
83	0.432806893865037	-1.56719310613496	0.304447155721332	-0.195552844278668	0
84	3.3480695285363	1.3480695285363	0.378999118040698	-0.121000881959302	1
85	9.33131460816675	7.33131460816675	0.546970300887149	0.0469703008871487	0
86	2.32580865279393	0.325808652793935	0.351976802141957	-0.148023197858043	0
87	6.6570185936499	4.6570185936499	0.47090840460046	-0.0290915953995396	1
88	6.44425172311315	4.44425172311315	0.464868346665447	-0.0351316533345535	0
89	2.0762987201772	0.0762987201771956	0.345515267876957	-0.154484732123043	0
90	9.58010183529006	7.58010183529006	0.553989840270765	0.0539898402707647	0
91	3.8847017380527	1.8847017380527	0.393503379084315	-0.106496620915685	0
92	2.63257768985287	0.632577689852868	0.359995864566164	-0.140004135433836	1
93	2.775067195205	0.775067195204996	0.363747668130307	-0.136252331869693	0
94	6.40208908021641	4.40208908021641	0.463672592924363	-0.0363274070756369	1
95	3.43542937968547	1.43542937968547	0.381346371393302	-0.118653628606698	0
96	3.40204405497391	1.40204405497391	0.380448687089531	-0.119551312910469	0
97	4.28912243238694	2.28912243238694	0.404561171632831	-0.095438828367169	0
98	5.7683197187023	3.7683197187023	0.445756509369956	-0.0542434906300437	0
99	3.41970786098692	1.41970786098692	0.380923540525051	-0.119076459474949	0
100	9.94376072871397	7.94376072871397	0.564211113165144	0.0642111131651436	1
101	6.35917258485931	4.35917258485931	0.462455888492767	-0.0375441115072325	0
102	4.98407666087334	2.98407666087334	0.423785141377112	-0.0762148586228879	1
103	2.74370679858973	0.743706798589729	0.362920494593068	-0.137079505406932	0
104	3.77263202963653	1.77263202963653	0.390457826824064	-0.109542173175936	0
105	5.14589830636298	3.14589830636298	0.428297079266228	-0.0717029207337717	0
106	1.39216693876543	-0.607833061234568	0.32809382626603	-0.17190617373397	0
107	2.59855126583529	0.598551265835293	0.35910244038493	-0.14089755961507	1
108	2.47307043362426	0.473070433624258	0.3558161962304	-0.1441838037696	0
109	1.95752147348131	-0.0424785265186878	0.342459058029678	-0.157540941970322	0
110	7.52298269390483	5.52298269390483	0.495560868359819	-0.00443913164018123	0
111	4.70470052825635	2.70470052825635	0.416025758232255	-0.0839742417677445	1
112	5.9060149238553	3.9060149238553	0.449638689639132	-0.0503613103608679	0
113	3.94817225341767	1.94817225341767	0.395231918638852	-0.104768081361148	0
114	2.38616351929437	0.386163519294373	0.353548088333723	-0.146451911666277	1
115	5.05586490396314	3.05586490396314	0.425785231614523	-0.0742147683854769	1
116	7.43250816241268	5.43250816241268	0.492982138403358	-0.00701786159664225	0
117	5.64698679395082	3.64698679395082	0.442341108130947	-0.0576588918690526	1
118	2.72501407865125	0.725014078651247	0.362427833711735	-0.137572166288265	0
119	4.42761316579019	2.42761316579019	0.408370825641156	-0.0916291743588443	1
120	2.55717577251964	0.557175772519642	0.358017369151604	-0.141982630848396	0
121	9.23832451315521	7.23832451315521	0.544341626010484	0.0443416260104837	1
122	3.31742187703088	1.31742187703088	0.378176986970629	-0.121823013029371	0
123	2.16996810506415	0.169968105064147	0.347934485601588	-0.152065514398412	0
124	10	8	0.565787180188212	0.0657871801882121	0
125	1.25414105166239	-0.745858948337609	0.324633776207194	-0.175366223792806	0
126	6.04663744827919	4.04663744827919	0.453609740732124	-0.0463902592678763	1
127	3.56290382059198	1.56290382059198	0.384781395432648	-0.115218604567352	1
128	3.73795632166986	1.73795632166986	0.389517211409702	-0.110482788590298	0
129	3.26608648846392	1.26608648846392	0.376801471719545	-0.123198528280455	0
130	3.21872560611954	1.21872560611954	0.375534209803708	-0.124465790196292	1
131	4.29977124569026	2.29977124569026	0.404853701576619	-0.0951462984233809	0
132	4.71682465082324	2.71682465082324	0.416361659829411	-0.0836383401705889	0
133	0.591455692343694	-1.40854430765631	0.308291333723718	-0.191708666276282	0
134	7.68812120003935	5.68812120003935	0.500268203122685	0.000268203122685162	1
135	1.93460523097881	-0.0653947690211909	0.341870900902546	-0.158129099097454	0
136	1.81173978619067	-0.18826021380933	0.338725816213495	-0.161274183786505	0
137	1.12101493284161	-0.878985067158395	0.321314595254391	-0.178685404745609	0
138	5.95814687077488	3.95814687077488	0.451110126913981	-0.0488898730860191	0
139	5.62214704926715	3.62214704926715	0.441642555167572	-0.0583574448324277	1
140	10	8	0.565787180188212	0.0657871801882121	1
141	5.43019271791349	3.43019271791349	0.436252329536891	-0.0637476704631089	1
142	5.89561616145009	3.89561616145009	0.449345286518366	-0.050654713481634	1
143	2.85461679664538	0.854616796645379	0.365849505894897	-0.134150494105103	1
144	2.31966621450192	0.319666214501918	0.351817067966735	-0.148182932033265	0
145	3.95687348373843	1.95687348373843	0.395469091031202	-0.104530908968798	0
146	7.05629954166221	5.05629954166221	0.482264887901831	-0.0177351120981689	0
147	1.80580387317991	-0.194196126820085	0.338574227292598	-0.161425772707402	0
148	2.95323727093608	0.953237270936082	0.368462331625736	-0.131537668374264	0
149	1.79547857595709	-0.204521424042911	0.338310623000083	-0.161689376999917	0
150	4.52178486997855	2.52178486997855	0.410967667742896	-0.089032332257104	0
151	5.22972651288995	3.22972651288995	0.430639137186577	-0.0693608628134231	1
152	6.14614614999183	4.14614614999183	0.45642337641387	-0.0435766235861303	1
153	2.61457479419709	0.614574794197085	0.359523045266981	-0.140476954733019	1
154	2.79105577589269	0.791055775892694	0.364169699542604	-0.135830300457396	0
155	7.93834647981547	5.93834647981547	0.507400604433857	0.00740060443385748	1
156	1.72872925883607	-0.271270741163931	0.336608943007072	-0.163391056992928	0
157	4.48453399803925	2.48453399803925	0.409939850584664	-0.0900601494153362	0
158	2.6946033902829	0.694603390282904	0.361626954409917	-0.138373045590083	0
159	1.91512884527978	-0.0848711547202181	0.341371411335983	-0.158628588664017	0
160	1.29333059956691	-0.706669400433092	0.325614260227531	-0.174385739772469	1
161	2.44895994063025	0.448959940630254	0.355186303343586	-0.144813696656414	0
162	5.12965783973498	3.12965783973498	0.427843708274705	-0.0721562917252951	0
163	3.70067772392442	1.70067772392442	0.388506906250953	-0.111493093749047	0
164	3.06060052373499	1.06060052373499	0.371315582596321	-0.128684417403679	0
165	3.14612703888014	1.14612703888014	0.37359495899205	-0.12640504100795	0
166	4.9849094460408	2.9849094460408	0.423808329403738	-0.0761916705962624	0
167	2.6318834622419	0.631883462241899	0.359977626665376	-0.140022373334624	0
168	7.37676451419788	5.37676451419788	0.491393494774415	-0.0086065052255847	1
169	4.39854995799253	2.39854995799253	0.407570414595601	-0.0924295854043993	0
170	3.26728950813481	1.26728950813481	0.37683368363603	-0.12316631636397	0
171	2.56680173449201	0.566801734492012	0.358269680419542	-0.141730319580458	0
172	3.60781265959527	1.60781265959527	0.385994304382409	-0.114005695617591	0
173	1.95424531699966	-0.0457546830003437	0.342374944081441	-0.157625055918559	1
174	2.20684875630032	0.206848756300316	0.348889174666526	-0.151110825333474	0
175	3.13440871360103	1.13440871360103	0.373282318030428	-0.126717681969572	0
176	4.71373016601047	2.71373016601047	0.416275919022372	-0.0837240809776278	1
177	8.87202553222071	6.87202553222071	0.533964289001269	0.0339642890012688	0
178	5.23755457432373	3.23755457432373	0.430858003881615	-0.0691419961183845	0
179	5.71778590372765	3.71778590372765	0.444333391253339	-0.055666608746661	0
180	3.60351522675375	1.60351522675375	0.385878176739082	-0.114121823260918	0
181	5.8596505358838	3.8596505358838	0.448330782337199	-0.0516692176628009	0
182	3.56002481614498	1.56002481614498	0.384703687220222	-0.115296312779778	0
183	3.5748545396864	1.5748545396864	0.385104024264801	-0.114895975735199	1
184	3.8529662886239	1.8529662886239	0.392640100064032	-0.107359899935968	1
185	1.18985605349759	-0.810143946502406	0.323028756684368	-0.176971243315632	0
186	2.88403326303959	0.884033263039594	0.366628040377163	-0.133371959622837	0
187	3.08152903007898	1.08152903007898	0.371872825791085	-0.128127174208915	0
188	5.24387262440554	3.24387262440554	0.431034671503778	-0.0689653284962219	1
189	1.54885007175966	-0.45114992824034	0.332044313881809	-0.167955686118191	0
190	2.3639918622887	0.363991862288696	0.352970498741378	-0.147029501258622	0
191	3.4687876156274	1.4687876156274	0.382244137636195	-0.117755862363805	0
192	3.39426356537816	1.39426356537816	0.380239597843228	-0.119760402156772	1
193	4.83009943899025	2.83009943899025	0.419503677766997	-0.0804963222330035	0
194	4.61945736089441	2.61945736089441	0.413666294914232	-0.0863337050857684	1
195	2.97388246616693	0.973882466166927	0.369010284406378	-0.130989715593622	0
196	9.24734258181138	7.24734258181138	0.544596662362366	0.0445966623623658	0
197	1.9654347373621	-0.0345652626379043	0.34266226860381	-0.15733773139619	0
198	5.49789585545432	3.49789585545432	0.43815183445307	-0.0618481655469296	1
199	4.42112584543095	2.42112584543095	0.408192120244644	-0.0918078797553563	0
200	3.26116910771461	1.26116910771461	0.376669815820419	-0.123330184179581	0
201	6.3630157530233	4.3630157530233	0.462564826251636	-0.0374351737483644	0
202	2.1248738500091	0.124873850009098	0.346768838693477	-0.153231161306523	1
203	4.79990383089611	2.79990383089611	0.418665462174728	-0.0813345378252719	0
204	3.3886103116771	1.3886103116771	0.380087702804358	-0.119912297195642	0
205	5.74702501159137	3.74702501159137	0.445156704422739	-0.0548432955772607	0
206	10	8	0.565787180188212	0.0657871801882121	1
207	5.74746434721687	3.74746434721687	0.44516907751819	-0.0548309224818099	0
208	4.17798866166971	2.17798866166971	0.401512334914882	-0.0984876650851181	0
209	2.90891663082921	0.908916630829208	0.367287146339929	-0.132712853660071	0
210	2.39858109605985	0.398581096059845	0.353871763255271	-0.146128236744729	1
211	3.24168490913907	1.24168490913907	0.376148333182921	-0.123851666817079	0
212	1.45770059118836	-0.542299408811641	0.32974322160156	-0.17025677839844	0
213	2.43258465323504	0.432584653235045	0.354758780483524	-0.145241219516476	0
214	1.63479216421306	-0.365207835786939	0.334221316813637	-0.165778683186363	0
215	1.797125019655	-0.202874980345003	0.338352649899511	-0.161647350100489	0
216	3.40154393043469	1.40154393043469	0.380435245641346	-0.119564754358654	1
217	5.12100886146453	3.12100886146453	0.427602311655845	-0.0723976883441549	0
218	3.42429900399987	1.42429900399987	0.381047000866735	-0.118952999133265	0
219	4.02897792662672	2.02897792662672	0.397436349945642	-0.102563650054358	1
220	2.89333470761473	0.89333470761473	0.366874357042339	-0.133125642957661	0
221	9.34055347279631	7.34055347279631	0.547231327616672	0.0472313276166723	1
222	4.88863798402063	2.88863798402063	0.421129999447922	-0.0788700005520779	0
223	6.35349425326724	4.35349425326724	0.462294938082549	-0.0377050619174509	0
224	0.708141847377163	-1.29185815262284	0.311135821655218	-0.188864178344782	0
225	6.84645782008991	4.84645782008991	0.47629346777713	-0.02370653222287	0
226	2.18259296490704	0.182592964907037	0.348261154483356	-0.151738845516644	0
227	2.45805546162668	0.45805546162668	0.355423867395517	-0.144576132604483	0
228	2.60826322722183	0.608263227221831	0.359357345841879	-0.140642654158121	0
229	5.24562675308221	3.24562675308221	0.431083724205546	-0.0689162757944543	1
230	5.63521135306062	3.63521135306062	0.442009925988572	-0.0579900740114285	0
231	2.78932118568904	0.789321185689036	0.364123903522604	-0.135876096477396	1
232	5.39952123881714	3.39952123881714	0.435392410682215	-0.0646075893177854	0
233	2.86695205283668	0.866952052836683	0.366175885002351	-0.133824114997649	1
234	3.76822674896221	1.76822674896221	0.390338283574208	-0.109661716425792	0
235	3.56859768797224	1.56859768797224	0.384935097898078	-0.115064902101922	0
236	3.20729720396034	1.20729720396034	0.375228667981673	-0.124771332018327	0
237	1.67467962915118	-0.325320370848821	0.335234119350732	-0.164765880649268	0
238	4.73142572826512	2.73142572826512	0.416766289117756	-0.0832337108822442	1
239	2.88421364202387	0.884213642023874	0.366632816430037	-0.133367183569963	1
240	2.18624039179096	0.186240391790956	0.348355558424736	-0.151644441575264	0
241	3.42811959037711	1.42811959037711	0.38114975190735	-0.11885024809265	1
242	1.99292574552011	-0.00707425447988519	0.343368678690459	-0.156631321309541	0
243	3.98230012096367	1.98230012096367	0.396162435099553	-0.103837564900447	0
244	3.30204458239685	1.30204458239685	0.377764750469297	-0.122235249530703	0
245	3.88304449393074	1.88304449393074	0.393458281623964	-0.106541718376036	1
246	1.45286973100014	-0.547130268999864	0.329621491409041	-0.170378508590959	0
247	5.62378471109617	3.62378471109617	0.441688603050752	-0.058311396949248	0
248	3.24131146753631	1.24131146753631	0.376138341045991	-0.123861658954009	0
249	3.09130528037328	1.09130528037328	0.37213324547914	-0.12786675452086	0
250	5.31898973090952	3.31898973090952	0.433136456573965	-0.0668635434260346	0
251	3.68447726611221	1.68447726611221	0.388068147778849	-0.111931852221151	0
252	2.36723950634912	0.36723950634912	0.353055075696357	-0.146944924303643	1
253	10	8	0.565787180188212	0.0657871801882121	1
254	5.88272092862178	3.88272092862178	0.448981493966604	-0.0510185060333957	1
255	6.28338270751067	4.28338270751067	0.460308307619232	-0.0396916923807685	1
256	3.67498176034674	1.67498176034674	0.387811064414279	-0.112188935585721	1
257	6.72194374032521	4.72194374032521	0.472753289559212	-0.0272467104407884	1
258	4.72734346282551	2.72734346282551	0.416653148877794	-0.0833468511222064	1
259	3.48026079879629	1.48026079879629	0.382553100278233	-0.117446899721767	1
260	1.7416573582993	-0.258342641700699	0.336938197698719	-0.163061802301281	0
261	2.29918410990257	0.299184109902572	0.351284670361491	-0.148715329638509	1
262	3.83486551566453	1.83486551566453	0.392148016341582	-0.107851983658418	0
263	2.66871473052142	0.668714730521416	0.360945769974845	-0.139054230025155	0
264	4.14978067629068	2.14978067629068	0.400739679723522	-0.099260320276478	1
265	2.36387382037316	0.363873820373161	0.352967424801509	-0.147032575198491	0
266	3.87920329056777	1.87920329056777	0.393353760545143	-0.106646239454857	0
267	4.51027099330046	2.51027099330046	0.410649896181397	-0.0893501038186025	1
268	2.30038603939328	0.300386039393277	0.35131590228185	-0.14868409771815	1
269	2.50495025702205	0.504950257022051	0.356649831559874	-0.143350168440126	0
270	2.90731886707368	0.907318867073679	0.367244810133659	-0.132755189866341	0
271	7.00549965509014	5.00549965509014	0.480818756800892	-0.0191812431991083	0
272	1.943805191211	-0.0561948087890021	0.342106964311638	-0.157893035688362	0
273	4.44000135289945	2.44000135289945	0.408712148737227	-0.0912878512627733	0
274	3.29783720626941	1.29783720626941	0.377651989346399	-0.122348010653601	1
275	3.79561325281853	1.79561325281853	0.391081666441885	-0.108918333558115	0
276	1.08501217010023	-0.914987829899771	0.320420027550721	-0.179579972449279	0
277	2.47380167098854	0.473801670988538	0.355835307810592	-0.144164692189408	1
278	2.09193044403195	0.0919304440319451	0.34591844010663	-0.15408155989337	0
279	7.55048168151966	5.55048168151966	0.496344705173817	-0.00365529482618293	1
280	1.70633164238518	-0.293668357614819	0.336038892766898	-0.163961107233102	0
281	2.9157040807187	0.915704080718699	0.367467017318974	-0.132532982681026	0
282	8.7951162983797	6.7951162983797	0.531781388341397	0.0317813883413971	1
283	4.34573982301007	2.34573982301007	0.406117262100221	-0.0938827378997789	0
284	1.93813975712333	-0.0618602428766737	0.341961584677041	-0.158038415322959	0
285	2.39359234208217	0.393592342082166	0.353741710937914	-0.146258289062086	0
286	9.09327580994148	7.09327580994148	0.540236457880737	0.0402364578807368	0
287	7.34774886450129	5.34774886450129	0.490566641714092	-0.00943335828590758	0
288	5.68385659808663	3.68385659808663	0.443378395041194	-0.0566216049588062	0
289	4.94543074075828	2.94543074075828	0.422709457191832	-0.0772905428081682	0
290	2.81399258881639	0.813992588816394	0.364775500072112	-0.135224499927888	0
291	6.77600607891299	4.77600607891299	0.474290071784677	-0.0257099282153234	1
292	3.72718283315799	1.72718283315799	0.389225136047794	-0.110774863952206	0
293	5.88616707123342	3.88616707123342	0.449078709141103	-0.0509212908588969	1
294	6.23677550753539	4.23677550753539	0.458988372981868	-0.041011627018132	0
295	7.8000068592062	5.8000068592062	0.503457569560284	0.00345756956028409	1
296	2.22430559555036	0.224305595550361	0.349341484486689	-0.150658515513311	1
297	1.73507919948232	-0.264920800517678	0.336770644406519	-0.163229355593481	1
298	2.81880559127141	0.818805591271411	0.364902674177734	-0.135097325822266	0
299	4.60608971171405	2.60608971171405	0.413296645269503	-0.0867033547304973	0
300	4.0590938518452	2.0590938518452	0.398259003105334	-0.101740996894666	0
